Url;Zestimate;Price;Rent Zestimate;Days On Zillow;Bathrooms;Bedrooms;Living Area;Lot Size;Home Type;Street Address;City;Zip;State;Country;Broker Name;Has 3D Model;Has Image;Has Video;isZillowOwned;sgapt;statusText;statusType,Unnamed: 1
https://www.zillow.com/homedetails/56276-Breezy-Ln-Yucca-Valley-CA-92284/17497239_zpid/;487707;499900;3234;Not specified;2;3;1632;;SINGLE_FAMILY;56276 Breezy Ln;Yucca Valley;92284;CA;USA;Harcourts Prime Properties;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/4343-Avalon-Ave-Yucca-Valley-CA-92284/69004775_zpid/;558100;659000;3195;Not specified;3;3;2010;;SINGLE_FAMILY;4343 Avalon Ave;Yucca Valley;92284;CA;USA;Power Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7552-Cardillo-Trl-Yucca-Valley-CA-92284/17491230_zpid/;543600;749000;2922;Not specified;3;3;1678;;SINGLE_FAMILY;7552 Cardillo Trl;Yucca Valley;92284;CA;USA;Equity Union;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7433-Dumosa-Ave-Yucca-Valley-CA-92284/17491730_zpid/;330100;349900;2300;Not specified;2;3;1404;;SINGLE_FAMILY;7433 Dumosa Ave;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/54610-Primavera-Dr-Yucca-Valley-CA-92284/17491243_zpid/;382154;389000;1999;Not specified;2;3;1218;;SINGLE_FAMILY;54610 Primavera Dr;Yucca Valley;92284;CA;USA;Sharon Rose Realty, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/8552-Taft-Ct-Yucca-Valley-CA-92284/17490325_zpid/;467500;530000;2710;Not specified;3;3;2134;;SINGLE_FAMILY;8552 Taft Ct;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/56834-Navajo-Trl-Yucca-Valley-CA-92284/17492677_zpid/;359223;370000;1999;Not specified;2;3;1302;;SINGLE_FAMILY;56834 Navajo Trl;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7120-Emerson-Ave-Yucca-Valley-CA-92284/17499303_zpid/;484952;484950;2394;Not specified;2;4;1784;;SINGLE_FAMILY;7120 Emerson Ave;Yucca Valley;92284;CA;USA;Fiv Realty Co;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/5088-Elata-Ave-Yucca-Valley-CA-92284/17496742_zpid/;684150;699000;3034;Not specified;3;3;1929;;SINGLE_FAMILY;5088 Elata Ave;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/58574-Buena-Vista-Dr-Yucca-Valley-CA-92284/17497443_zpid/;424900;424900;2528;Not specified;2;3;1396;;SINGLE_FAMILY;58574 Buena Vista Dr;Yucca Valley;92284;CA;USA;The Glen Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/58872-Meredith-Ct-Yucca-Valley-CA-92284/79560997_zpid/;599999;599999;2999;Not specified;2;4;1885;;SINGLE_FAMILY;58872 Meredith Ct;Yucca Valley;92284;CA;USA;Century 21 Allstars;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57845-San-Andreas-Rd-Yucca-Valley-CA-92284/69004646_zpid/;769526;795000;3399;Not specified;3;4;2351;;SINGLE_FAMILY;57845 San Andreas Rd;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57439-Saint-Marys-Dr-Yucca-Valley-CA-92284/69004693_zpid/;479000;479000;2570;Not specified;2;4;1711;;SINGLE_FAMILY;57439 Saint Marys Dr;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/1426-Hilton-Ave-Yucca-Valley-CA-92284/17508214_zpid/;295295;299000;2499;Not specified;2;3;1428;;SINGLE_FAMILY;1426 Hilton Ave;Yucca Valley;92284;CA;USA;Dynasty Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7641-Warren-Vista-Ave-Yucca-Valley-CA-92284/17492787_zpid/;554400;690000;4859;Not specified;3;5;3551;;SINGLE_FAMILY;7641 Warren Vista Ave;Yucca Valley;92284;CA;USA;ALTICORE REALTY;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7650-Rockaway-Ave-Yucca-Valley-CA-92284/137784592_zpid/;485469;489000;3211;Not specified;2;4;1948;;SINGLE_FAMILY;7650 Rockaway Ave;Yucca Valley;92284;CA;USA;Parent Realty;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE,
https://www.zillow.com/homedetails/59325-Canterbury-St-Yucca-Valley-CA-92284/337970706_zpid/;521030;525000;1794;Not specified;2;4;1948;;SINGLE_FAMILY;59325 Canterbury St;Yucca Valley;92284;CA;USA;Parent Realty;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE,
https://www.zillow.com/homedetails/56808-Kismet-Rd-Yucca-Valley-CA-92284/17490185_zpid/;450002;450000;2467;Not specified;2;3;1674;;SINGLE_FAMILY;56808 Kismet Rd;Yucca Valley;92284;CA;USA;Joshua Tree Modern;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/58250-Sierra-Vista-Dr-Yucca-Valley-CA-92284/17497576_zpid/;542300;549000;2055;Not specified;2;3;1392;;SINGLE_FAMILY;58250 Sierra Vista Dr;Yucca Valley;92284;CA;USA;KASE Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/3990-Bonita-Ave-Yucca-Valley-CA-92284/17498131_zpid/;337900;337900;1764;Not specified;2;3;1056;;SINGLE_FAMILY;3990 Bonita Ave;Yucca Valley;92284;CA;USA;Oasis Realty Group Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7478-Goleta-Ave-Yucca-Valley-CA-92284/17494348_zpid/;525004;525000;2199;Not specified;2;3;1508;;SINGLE_FAMILY;7478 Goleta Ave;Yucca Valley;92284;CA;USA;Compass;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7632-Aster-Ave-Yucca-Valley-CA-92284/17491800_zpid/;299741;298000;1800;Not specified;2;3;1193;;SINGLE_FAMILY;7632 Aster Ave;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7463-Dumosa-Ave-Yucca-Valley-CA-92284/17491728_zpid/;380000;380000;2937;Not specified;3;3;1768;;SINGLE_FAMILY;7463 Dumosa Ave;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/8582-Frontera-Ave-Yucca-Valley-CA-92284/17494235_zpid/;778642;799000;2350;Not specified;2;3;1815;;SINGLE_FAMILY;8582 Frontera Ave;Yucca Valley;92284;CA;USA;Fathom Realty Group, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/7685-Victoria-Ave-Yucca-Valley-CA-92284/17493882_zpid/;465400;465500;2675;Not specified;3;4;1900;;SINGLE_FAMILY;7685 Victoria Ave;Yucca Valley;92284;CA;USA;eXp Realty of California Inc;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7621-Hanford-Ave-Yucca-Valley-CA-92284/17493657_zpid/;394700;395000;2214;Not specified;2;3;1564;;SINGLE_FAMILY;7621 Hanford Ave;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7629-Rockaway-Ave-Yucca-Valley-CA-92284/69004310_zpid/;764822;775000;3539;Not specified;2;3;2235;;SINGLE_FAMILY;7629 Rockaway Ave;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/56814-Ivanhoe-Dr-Yucca-Valley-CA-92284/17489924_zpid/;347100;359000;2786;Not specified;2;3;1878;;SINGLE_FAMILY;56814 Ivanhoe Dr;Yucca Valley;92284;CA;USA;HomeSmart, Evergreen Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/7431-Condalia-Ave-Yucca-Valley-CA-92284/17491718_zpid/;385900;385900;2394;Not specified;2;3;1557;;SINGLE_FAMILY;7431 Condalia Ave;Yucca Valley;92284;CA;USA;Capitis Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/56643-Kismet-Rd-Yucca-Valley-CA-92284/17490165_zpid/;449200;459900;2984;Not specified;2;3;2036;;SINGLE_FAMILY;56643 Kismet Rd;Yucca Valley;92284;CA;USA;Tri-Valley Realty;FALSO;VERDADERO;FALSO;FALSO;Foreclosure;Foreclosure;FOR_SALE,
https://www.zillow.com/homedetails/57085-Monticello-Ct-Yucca-Valley-CA-92284/2076022368_zpid/;;849000;;Not specified;3;3;2337;;SINGLE_FAMILY;57085 Monticello Ct;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7429-Chippewa-Trl-Yucca-Valley-CA-92284/17494407_zpid/;;508950;;Not specified;2;3;1862;;SINGLE_FAMILY;7429 Chippewa Trl;Yucca Valley;92284;CA;USA;ALL NATIONS REALTY & INVS;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/6372-Marvin-Dr-Yucca-Valley-CA-92284/17498932_zpid/;461682;475000;1993;Not specified;2;3;1553;;SINGLE_FAMILY;6372 Marvin Dr;Yucca Valley;92284;CA;USA;Backbeat Homes;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57077-Selecta-Ave-Yucca-Valley-CA-92284/72653678_zpid/;486205;499000;2946;Not specified;3;4;2112;;SINGLE_FAMILY;57077 Selecta Ave;Yucca Valley;92284;CA;USA;HARVEST REALTY DEVELOPMENT;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7354-Rubidoux-Ave-Yucca-Valley-CA-92284/69004550_zpid/;880671;900000;2400;Not specified;2;3;1764;;SINGLE_FAMILY;7354 Rubidoux Ave;Yucca Valley;92284;CA;USA;Compass;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7399-Palomar-Ave-Yucca-Valley-CA-92284/17493337_zpid/;478372;489900;2350;Not specified;2;3;1530;;SINGLE_FAMILY;7399 Palomar Ave;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7361-Avalon-Ave-Yucca-Valley-CA-92284/17494121_zpid/;417903;425000;2264;Not specified;2;3;1444;;SINGLE_FAMILY;7361 Avalon Ave;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/9255-Fortuna-Ave-Yucca-Valley-CA-92284/17494936_zpid/;759634;769000;4711;Not specified;3;3;2801;;SINGLE_FAMILY;9255 Fortuna Ave;Yucca Valley;92284;CA;USA;KELLER WILLIAMS REALTY;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/8361-Amador-Ave-Yucca-Valley-CA-92284/69004304_zpid/;406500;399000;2926;Not specified;2;4;2123;;SINGLE_FAMILY;8361 Amador Ave;Yucca Valley;92284;CA;USA;Redfin Corporation;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/59624-Sunflower-Dr-Yucca-Valley-CA-92284/137797697_zpid/;779033;799900;1794;Not specified;3;3;1719;;SINGLE_FAMILY;59624 Sunflower Dr;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE,
https://www.zillow.com/homedetails/56594-Zuni-Trl-Yucca-Valley-CA-92284/17492303_zpid/;375128;385000;2300;Not specified;2;3;1396;;SINGLE_FAMILY;56594 Zuni Trl;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57355-Sierra-Way-Yucca-Valley-CA-92284/82907752_zpid/;549000;549000;3999;Not specified;2;3;2283;;SINGLE_FAMILY;57355 Sierra Way;Yucca Valley;92284;CA;USA;A + Realty & Mortgage;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/6531-Prescott-Ave-Yucca-Valley-CA-92284/94692143_zpid/;402974;409000;2499;Not specified;2;3;1352;;SINGLE_FAMILY;6531 Prescott Ave;Yucca Valley;92284;CA;USA;Sharon Rose Realty, Inc.;FALSO;VERDADERO;VERDADERO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/57075-Farrelo-Ct-Yucca-Valley-CA-92284/17496846_zpid/;1092016;949000;2429;Not specified;2;4;1842;;SINGLE_FAMILY;57075 Farrelo Ct;Yucca Valley;92284;CA;USA;Malbec Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/8210-Church-St-Yucca-Valley-CA-92284/17490128_zpid/;418600;479000;2907;Not specified;2;4;1820;;SINGLE_FAMILY;8210 Church St;Yucca Valley;92284;CA;USA;Revilo Realty, Inc.;FALSO;VERDADERO;FALSO;FALSO;Foreclosure;Foreclosure;FOR_SALE
https://www.zillow.com/homedetails/7422-Joshua-Ln-Yucca-Valley-CA-92284/17491723_zpid/;445500;445500;2199;Not specified;2;3;1812;;SINGLE_FAMILY;7422 Joshua Ln;Yucca Valley;92284;CA;USA;eXp Realty of California Inc;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7575-Inca-Trl-Yucca-Valley-CA-92284/17490447_zpid/;365141;375000;2939;Not specified;2;4;2115;;SINGLE_FAMILY;7575 Inca Trl;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7060-Scarvan-Rd-Yucca-Valley-CA-92284/243180174_zpid/;492209;498000;3420;Not specified;3;4;2006;;SINGLE_FAMILY;7060 Scarvan Rd;Yucca Valley;92284;CA;USA;HomeSmart;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/55960-Onaga-Trl-Yucca-Valley-CA-92284/17490911_zpid/;277830;285000;1829;Not specified;1;3;750;;SINGLE_FAMILY;55960 Onaga Trl;Yucca Valley;92284;CA;USA;Good Deal Realty inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/58783-Santa-Barbara-Dr-Yucca-Valley-CA-92284/17494986_zpid/;674473;699000;3240;Not specified;2;3;2809;;SINGLE_FAMILY;58783 Santa Barbara Dr;Yucca Valley;92284;CA;USA;Joshua Tree Modern;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/59156-Nelson-Ave-Yucca-Valley-CA-92284/17498915_zpid/;385000;385000;2669;Not specified;2;3;1723;;SINGLE_FAMILY;59156 Nelson Ave;Yucca Valley;92284;CA;USA;Reliance Real Estate Services;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/6328-Palo-Alto-Ave-Yucca-Valley-CA-92284/243182508_zpid/;778371;798000;2999;Not specified;2;3;1814;;SINGLE_FAMILY;6328 Palo Alto Ave;Yucca Valley;92284;CA;USA;Power Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/9189-Del-Monte-Ave-Yucca-Valley-CA-92284/82900110_zpid/;1031378;899000;4659;Not specified;3;5;3504;;SINGLE_FAMILY;9189 Del Monte Ave;Yucca Valley;92284;CA;USA;Malbec Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7475-San-Remo-Trl-Yucca-Valley-CA-92284/17491221_zpid/;620737;639900;3543;Not specified;3;3;2528;;SINGLE_FAMILY;7475 San Remo Trl;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/4918-Goleta-Ave-Yucca-Valley-CA-92284/17498102_zpid/;334949;340000;2298;Not specified;2;3;1338;;SINGLE_FAMILY;4918 Goleta Ave;Yucca Valley;92284;CA;USA;Blockchain Realty, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/56676-Sunset-Dr-Yucca-Valley-CA-92284/2068674930_zpid/;531300;549000;3137;Not specified;3;4;1752;;SINGLE_FAMILY;56676 Sunset Dr;Yucca Valley;92284;CA;USA;Sharon Rose Realty, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/3635-Warren-Vista-Ave-Yucca-Valley-CA-92284/137796471_zpid/;440542;449900;2999;Not specified;2;3;1538;;SINGLE_FAMILY;3635 Warren Vista Ave;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE,
https://www.zillow.com/homedetails/56763-Java-Dr-Yucca-Valley-CA-92284/17490183_zpid/;489600;489600;2362;Not specified;2;3;1534;;SINGLE_FAMILY;56763 Java Dr;Yucca Valley;92284;CA;USA;Inspire Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57815-San-Tropeze-Dr-Yucca-Valley-CA-92284/17494194_zpid/;429569;450000;3799;Not specified;3;4;2687;;SINGLE_FAMILY;57815 San Tropeze Dr;Yucca Valley;92284;CA;USA;Keller Williams Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57088-Monticello-Rd-Yucca-Valley-CA-92284/137794532_zpid/;708171;729000;3928;Not specified;2;3;2497;;SINGLE_FAMILY;57088 Monticello Rd;Yucca Valley;92284;CA;USA;Capitis Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/8487-Deer-Trl-Yucca-Valley-CA-92284/69004325_zpid/;507418;519500;2911;Not specified;2;3;1859;;SINGLE_FAMILY;8487 Deer Trl;Yucca Valley;92284;CA;USA;Keller Williams Realty;FALSO;VERDADERO;VERDADERO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/56245-Cobalt-Rd-Yucca-Valley-CA-92284/82908310_zpid/;1073153;1149800;4570;Not specified;3;3;2899;;SINGLE_FAMILY;56245 Cobalt Rd;Yucca Valley;92284;CA;USA;GREEN Real Estate Group;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/56609-Carlyle-Dr-Yucca-Valley-CA-92284/17489561_zpid/;374900;375000;2250;Not specified;2;3;1420;;SINGLE_FAMILY;56609 Carlyle Dr;Yucca Valley;92284;CA;USA;Inspire Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57915-Joshua-Ln-Yucca-Valley-CA-92284/137790535_zpid/;390308;394900;2956;Not specified;2;3;2040;;SINGLE_FAMILY;57915 Joshua Ln;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;FALSO;VERDADERO;VERDADERO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/8741-Frontera-Ave-Yucca-Valley-CA-92284/17494281_zpid/;425800;434000;2300;Not specified;2;3;1652;;SINGLE_FAMILY;8741 Frontera Ave;Yucca Valley;92284;CA;USA;The Glen Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57131-Juarez-Dr-Yucca-Valley-CA-92284/69004344_zpid/;386589;394999;2214;Not specified;2;3;1463;;SINGLE_FAMILY;57131 Juarez Dr;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/56839-Bonanza-Dr-Yucca-Valley-CA-92284/17489512_zpid/;374800;545000;4217;Not specified;5;5;2877;;SINGLE_FAMILY;56839 Bonanza Dr;Yucca Valley;92284;CA;USA;BHG Desert Lifestyle Properties;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7731-Arrowhead-Dr-Yucca-Valley-CA-92284/17491351_zpid/;1076582;1100000;3410;Not specified;2;3;2076;;SINGLE_FAMILY;7731 Arrowhead Dr;Yucca Valley;92284;CA;USA;eXp Realty of California Inc;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7747-Hopi-Trl-Yucca-Valley-CA-92284/17490649_zpid/;314400;315000;2184;Not specified;2;3;1252;;SINGLE_FAMILY;7747 Hopi Trl;Yucca Valley;92284;CA;USA;RE/MAX TIME REALTY;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57288-Farrelo-Rd-Yucca-Valley-CA-92284/69004727_zpid/;682741;699999;3034;Not specified;3;4;1851;;SINGLE_FAMILY;57288 Farrelo Rd;Yucca Valley;92284;CA;USA;Power Real Estate;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57387-Aviation-Dr-Yucca-Valley-CA-92284/17496177_zpid/;346401;349900;1849;Not specified;2;3;1189;;SINGLE_FAMILY;57387 Aviation Dr;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57801-Saratoga-St-Yucca-Valley-CA-92284/64544595_zpid/;349900;349900;2528;Not specified;2;3;1400;;SINGLE_FAMILY;57801 Saratoga St;Yucca Valley;92284;CA;USA;The Glen Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7513-Warren-Vista-Ave-Yucca-Valley-CA-92284/17492784_zpid/;343800;349900;1999;Not specified;2;3;1209;;SINGLE_FAMILY;7513 Warren Vista Ave;Yucca Valley;92284;CA;USA;Cherie Miller & Assoc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/54889-Navajo-Trl-Yucca-Valley-CA-92284/17490332_zpid/;590500;525000;4076;Not specified;3;3;2465;;SINGLE_FAMILY;54889 Navajo Trl;Yucca Valley;92284;CA;USA;William Kennedy And Associates;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57468-Sierra-Way-Yucca-Valley-CA-92284/17496214_zpid/;381099;399000;2703;Not specified;3;3;1496;;SINGLE_FAMILY;57468 Sierra Way;Yucca Valley;92284;CA;USA;Sharon Rose Realty, Inc.;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE
https://www.zillow.com/homedetails/57093-Montecello-Ct-Yucca-Valley-CA-92284/17496829_zpid/;724949;735000;3340;Not specified;2;3;1863;;SINGLE_FAMILY;57093 Montecello Ct;Yucca Valley;92284;CA;USA;Desert Sotheby's International Realty;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/7671-Emerson-Ave-Yucca-Valley-CA-92284/17493641_zpid/;397340;415000;2264;Not specified;2;3;1596;;SINGLE_FAMILY;7671 Emerson Ave;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/57347-San-Juan-Rd-Yucca-Valley-CA-92284/2061452033_zpid/;;449000;;Not specified;3;3;1977;;SINGLE_FAMILY;57347 San Juan Rd;Yucca Valley;92284;CA;USA;Realty 1;VERDADERO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/4575-Avalon-Ave-Yucca-Valley-CA-92284/333863380_zpid/;429000;429000;2929;Not specified;2;3;1538;;SINGLE_FAMILY;4575 Avalon Ave;Yucca Valley;92284;CA;USA;KELLER WILLIAMS BBLA;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE,
https://www.zillow.com/homedetails/9588-Black-Rock-Canyon-Rd-Yucca-Valley-CA-92284/17494595_zpid/;1035185;1075000;4434;Not specified;2;4;2427;;SINGLE_FAMILY;9588 Black Rock Canyon Rd;Yucca Valley;92284;CA;USA;Homesmart Professionals;FALSO;VERDADERO;FALSO;FALSO;For Sale (Broker);House for sale;FOR_SALE,
https://www.zillow.com/homedetails/58318-Canterbury-St-Yucca-Valley-CA-92284/333863416_zpid/;413815;424900;2985;Not specified;2;3;1538;;SINGLE_FAMILY;58318 Canterbury St;Yucca Valley;92284;CA;USA;Coldwell Banker Roadrunner;FALSO;VERDADERO;FALSO;FALSO;New Construction;New construction;FOR_SALE,
